step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,step_31,step_32,step_33,step_34,step_35,step_36,step_37,step_38,step_39,step_40,step_41,step_42,step_43,step_44,step_45,step_46,step_47,step_48,step_49,predict_1
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Completeren aanvraag_COMPLETE,<SOS>,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Completeren aanvraag_COMPLETE,A_ACCEPTED_COMPLETE,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Completeren aanvraag_COMPLETE,W_Nabellen offertes_COMPLETE,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Completeren aanvraag_COMPLETE,W_Valideren aanvraag_COMPLETE,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Completeren aanvraag_COMPLETE,W_Valideren aanvraag_SCHEDULE,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Completeren aanvraag_COMPLETE,W_Valideren aanvraag_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Completeren aanvraag_COMPLETE,W_Wijzigen contractgegevens_SCHEDULE,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,<EOS>,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,<SOS>,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,A_ACCEPTED_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,A_ACTIVATED_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,A_APPROVED_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,A_CANCELLED_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,A_DECLINED_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,A_FINALIZED_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
<SOS>,A_SUBMITTED_COMPLETE,A_PARTLYSUBMITTED_COMPLETE,A_PREACCEPTED_COMPLETE,W_Completeren aanvraag_SCHEDULE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,W_Completeren aanvraag_COMPLETE,W_Completeren aanvraag_START,A_ACCEPTED_COMPLETE,A_FINALIZED_COMPLETE,O_SELECTED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,A_PARTLYSUBMITTED_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,O_SELECTED_COMPLETE,O_CANCELLED_COMPLETE,O_CREATED_COMPLETE,O_SENT_COMPLETE,W_Nabellen offertes_SCHEDULE,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START,W_Nabellen offertes_COMPLETE,W_Nabellen offertes_START
